Indicador,Nombre_Indicador,Año,Valor,Estado,Clave_Estado
6200089265,tomas_sin_macromedidor,2018,1187.00000000000000000000,Oaxaca,20
6200089265,tomas_sin_macromedidor,2020,1248.00000000000000000000,Oaxaca,20
6200089265,tomas_sin_macromedidor,2010,504.00000000000000000000,Puebla,21
6200089265,tomas_sin_macromedidor,2012,671.00000000000000000000,Puebla,21
6200089265,tomas_sin_macromedidor,2014,729.00000000000000000000,Puebla,21
6200089265,tomas_sin_macromedidor,2016,582.00000000000000000000,Puebla,21
6200089265,tomas_sin_macromedidor,2018,493.00000000000000000000,Puebla,21
6200089265,tomas_sin_macromedidor,2020,619.00000000000000000000,Puebla,21
6200089265,tomas_sin_macromedidor,2010,2.00000000000000000000,Querétaro,22
6200089265,tomas_sin_macromedidor,2012,0.00000000000000000000,Querétaro,22
6200089265,tomas_sin_macromedidor,2014,6.00000000000000000000,Querétaro,22
6200089265,tomas_sin_macromedidor,2016,5.00000000000000000000,Querétaro,22
6200089265,tomas_sin_macromedidor,2018,4.00000000000000000000,Querétaro,22
6200089265,tomas_sin_macromedidor,2020,4.00000000000000000000,Querétaro,22
6200089265,tomas_sin_macromedidor,2010,8.00000000000000000000,Quintana Roo,23
6200089265,tomas_sin_macromedidor,2012,61.00000000000000000000,Quintana Roo,23
6200089265,tomas_sin_macromedidor,2014,65.00000000000000000000,Quintana Roo,23
6200089265,tomas_sin_macromedidor,2016,435.00000000000000000000,Quintana Roo,23
6200089265,tomas_sin_macromedidor,2018,436.00000000000000000000,Quintana Roo,23
6200089265,tomas_sin_macromedidor,2020,379.00000000000000000000,Quintana Roo,23
6200089265,tomas_sin_macromedidor,2010,98.00000000000000000000,San Luis Potosí,24
6200089265,tomas_sin_macromedidor,2012,102.00000000000000000000,San Luis Potosí,24
6200089265,tomas_sin_macromedidor,2014,73.00000000000000000000,San Luis Potosí,24
6200089265,tomas_sin_macromedidor,2016,76.00000000000000000000,San Luis Potosí,24
6200089265,tomas_sin_macromedidor,2018,98.00000000000000000000,San Luis Potosí,24
6200089265,tomas_sin_macromedidor,2020,109.00000000000000000000,San Luis Potosí,24
6200089265,tomas_sin_macromedidor,2010,635.00000000000000000000,Sinaloa,25
6200089265,tomas_sin_macromedidor,2012,673.00000000000000000000,Sinaloa,25
6200089265,tomas_sin_macromedidor,2014,705.00000000000000000000,Sinaloa,25
6200089265,tomas_sin_macromedidor,2016,699.00000000000000000000,Sinaloa,25
6200089265,tomas_sin_macromedidor,2018,662.00000000000000000000,Sinaloa,25
6200089265,tomas_sin_macromedidor,2020,663.00000000000000000000,Sinaloa,25
6200089265,tomas_sin_macromedidor,2010,236.00000000000000000000,Sonora,26
6200089265,tomas_sin_macromedidor,2012,324.00000000000000000000,Sonora,26
6200089265,tomas_sin_macromedidor,2014,277.00000000000000000000,Sonora,26
6200089265,tomas_sin_macromedidor,2016,271.00000000000000000000,Sonora,26
6200089265,tomas_sin_macromedidor,2018,370.00000000000000000000,Sonora,26
